datetime,request_count,unique_ips,error_count,avg_response_size,p95_response_size,unique_endpoints,count_4xx,count_5xx,error_rate,rate_4xx,rate_5xx,z_request_count,z_unique_ips,z_unique_endpoints,z_p95_response_size,traffic_anomaly_score
1995-07-01 02:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 02:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 02:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 02:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 02:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 02:55:00-04:00,1,1,0,786.0,786.0,1,0,0,0.0,0.0,0.0,3.924436117211298,3.935932872179204,3.924436117211298,-0.003403510252745038,3.141742380460466
1995-07-01 03:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 03:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 04:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 05:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 06:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 07:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 08:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 09:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:05:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:10:00-04:00,1,1,0,36902.0,36902.0,1,0,0,0.0,0.0,0.0,3.924436117211298,3.935932872179204,3.924436117211298,3.461760369986623,3.8347751565083397
1995-07-01 10:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:45:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:50:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 10:55:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:00:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:05:00-04:00,2,2,0,2463.5,3138.95,2,0,0,0.0,0.0,0.0,8.081956282484086,8.105137376072575,8.081956282484086,0.2223512065489279,6.515830540694176
1995-07-01 11:10:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:15:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:20:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:25:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:30:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:35:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
1995-07-01 11:40:00-04:00,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,-0.23308404806148947,-0.23327163171416626,-0.23308404806148947,-0.07881659060129258,-0.2022774524826193
